# 10          0.729239 1.27789 1.27789       3
# 1         400      56             42           12.3636            190     215     207
  1        2212             11     0.93827000  5.54436272e-02 -6.83872201e-02 -5.90175665e-01  1.12583654e+00 -2.96896469e+00  1.30538187e+00 -4.03709639e+01  8.00000000e+01 -4.83330365e-15
  1        2112             11     0.93957000  6.79112641e-02  2.73822678e-03 -9.44021366e-01  1.34907321e+00 -3.76380880e+00  5.80671579e-01 -4.06012670e+01  8.00000000e+01 -2.96931139e-15
  1        2112             11     0.93957000  9.45776782e-02  3.29148403e-02 -8.06310542e-01  1.25013052e+00 -4.14517667e+00  5.94493951e-01 -3.94976383e+01  8.00000000e+01  1.28698545e-15
  1        2212              7     0.93827000  2.37580987e-02  1.07588053e-01 -6.51410511e-01  1.14619153e+00 -8.05702366e+00  2.29666384e+00 -3.86219783e+01  8.00000000e+01 -9.68964052e-15
  1        2112              8     0.93957000  1.36529901e-01  5.18370620e-02 -5.84784208e-01  1.10802210e+00 -4.62718250e+00  4.53157109e+00 -4.18940819e+01  8.00000000e+01 -2.59678085e-15
  1        2212              8     0.93827000 -1.14796072e-01  4.82506071e-02 -5.47231031e-01  1.08440580e+00 -8.97429602e+00  5.12224262e+00 -4.04198283e+01  8.00000000e+01  7.42009810e-15
  1        2112             -1     0.93957000  1.32959625e-01 -7.70606864e-02 -8.06579121e-01  1.27036359e+00 -7.87819301e+00  1.24981671e+00 -3.96385277e+01  8.00000000e+01  5.29803945e-15
  1        2112             -1     0.93957000  8.24793135e-02 -1.30876485e-01 -8.32609201e-01  1.28419392e+00 -7.92575686e+00  1.20549756e+00 -4.04080636e+01  8.00000000e+01 -3.18781846e-15
  1        2112             -1     0.93957000  1.54272625e-01  8.87377418e-03 -7.39236539e-01  1.19706083e+00 -1.20954823e+01  3.65623251e+00 -3.99064091e+01  8.00000000e+01 -8.18576622e-15
  1        2112              8     0.93957000 -6.27162476e-03 -1.58872476e-01 -8.07291532e-01  1.25734841e+00 -2.95294223e+00  2.16865699e+00 -4.03556065e+01  8.00000000e+01 -2.10369460e-15
  1        2212             12     0.93827000  5.73642103e-02  1.51049488e-01 -6.04358198e-01  1.11994223e+00 -1.04933855e+01  7.35295705e+00 -3.82672414e+01  8.00000000e+01  5.50380137e-15
  1        2112             13     0.93957000  2.02796850e-01  1.77236212e-02 -7.46083072e-01  1.24043428e+00 -8.05116853e+00  1.61025287e+00 -3.96969487e+01  8.00000000e+01  4.01465491e-15
  1        2112             14     0.93957000  1.14904289e-02 -3.06452095e-03 -9.54327257e-01  1.33229066e+00 -9.66399012e+00  2.49793877e+00 -4.24248821e+01  8.00000000e+01  2.57897800e-15
  1        2112             13     0.93957000  9.37791259e-02  5.94184447e-02 -8.16414483e-01  1.24317065e+00 -4.12248755e+00  6.86406539e+00 -4.58456462e+01  8.00000000e+01 -8.87754971e-16
  2        2112             -1     0.93957000 -1.79208367e-01 -8.52378039e-03 -7.54116787e-01  1.21308115e+00 -1.30230015e+01  9.28364428e+00 -4.04980280e+01  8.00000000e+01  1.14297637e-14
  1        2112             -1     0.93957000 -4.99965050e-02  2.92079801e-03 -5.59513503e-01  1.08669823e+00 -1.29747091e+01  6.71698606e+00 -3.77716671e+01  8.00000000e+01  7.03911916e-17
  1        2212             14     0.93827000  1.15835621e-01 -1.65323694e-01 -6.59850697e-01  1.16085378e+00 -8.37863361e+00  7.37441156e-01 -4.27502683e+01  8.00000000e+01  7.44540610e-15
  1        2212             12     0.93827000 -6.42209545e-02 -2.31396731e-02 -7.47301729e-01  1.19400244e+00 -9.82308277e+00  2.67317153e+00 -4.45257735e+01  8.00000000e+01 -9.63731790e-15
  1        2112             -1     0.93957000 -8.52687546e-02  1.51084720e-01 -7.10846328e-01  1.18579551e+00 -9.84604168e-01  2.82449819e+00 -4.20075220e+01  8.00000000e+01  9.18150780e-15
  1        2112             -1     0.93957000 -1.37268554e-01  1.42740678e-01 -6.96539753e-01  1.18497684e+00 -3.72360954e+00  4.11620796e+00 -4.09423811e+01  8.00000000e+01  4.58795028e-15
  1        2212             -1     0.93827000  2.78198858e-02  7.71661380e-02 -5.62652659e-01  1.09127147e+00 -1.06122843e+01  9.72865138e+00 -3.92569655e+01  8.00000000e+01  3.43871952e-15
